species,model,gene1,gene2,type1,type2,pair_type,growth_wt,growth_KO_A,growth_KO_B,growth_KO_AB,growth_ratio_A,growth_ratio_B,growth_ratio_AB,fitness_A,fitness_B,fitness_AB,synergy_bliss,interaction
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_01225,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_01308,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_01603,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_03339,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_02862,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_02600,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_02758,NE_KPN_02877,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_02430,non-essential,non-essential,ne_ne,1.042637,1.042637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_04371,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_01165,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_03548,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_00044,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_04786,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_00654,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_00035,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_03779,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_03974,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_02230,non-essential,non-essential,ne_ne,1.042637,1.042637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_01516,non-essential,non-essential,ne_ne,1.042637,1.042637,0.96008,0.96008,1.0,0.920818,0.920818,0.0,0.079182,0.079182,0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_01479,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
K. pneumoniae,iYL1228,NE_KPN_00250,NE_KPN_03931,non-essential,non-essential,ne_ne,1.042637,1.042637,1.042637,1.042637,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
